## SLURM PROLOG ###############################################################
##    Job ID : 14749112
##  Job Name : test
##  Nodelist : node[1838-1839]
##      CPUs : 96
##  Mem/Node : 98304 MB
## Directory : /oscar/scratch/kbadger1/SaddleClimb/examples/HCO_to_H_CH_Co0001/IRC/saddelclimb_IRC/IRC_1
##   Job Started : Mon Dec  8 11:43:22 PM EST 2025
###############################################################################
/users/kbadger1/anaconda3/envs/ase/lib/python3.13/site-packages/sella/peswrapper.py:325: RuntimeWarning: invalid value encountered in scalar divide
  ratio = df_actual / df_pred
     Step     Time          Energy          fmax
IRC:    0 01:44:17   -82403.066725        0.000809
IRC:    1 02:46:54   -82403.067568        0.050381
IRC:    2 03:30:47   -82403.070014        0.099593
IRC:    3 04:00:25   -82403.074039        0.145404
IRC:    4 04:29:56   -82403.079531        0.185037
IRC:    5 05:00:49   -82403.086332        0.220275
IRC:    6 05:29:42   -82403.094221        0.251119
IRC:    7 05:58:38   -82403.102940        0.270956
IRC:    8 06:27:43   -82403.112070        0.283639
IRC:    9 06:57:09   -82403.121429        0.289751
IRC:   10 07:27:32   -82403.131130        0.296673
IRC:   11 07:56:49   -82403.140954        0.294275
IRC:   12 08:26:57   -82403.150125        0.266177
IRC:   13 08:54:08   -82403.158132        0.232574
IRC:   14 09:23:22   -82403.165253        0.206865
IRC:   15 09:54:41   -82403.171727        0.179022
IRC:   16 10:22:19   -82403.177312        0.147911
IRC:   17 10:36:16   -82403.181757        0.117070
IRC:   18 11:06:31   -82403.185236        0.096815
IRC:   19 11:33:24   -82403.188661        0.096406
IRC:   20 12:01:29   -82403.191853        0.083211
IRC:   21 12:30:54   -82403.194307        0.059293
IRC:   22 12:59:12   -82403.196068        0.043341
IRC:   23 13:28:07   -82403.197547        0.046208
IRC:   24 14:11:45   -82403.199094        0.041069
IRC:   25 14:42:23   -82403.201071        0.051908
IRC:   26 15:13:30   -82403.203681        0.066636
IRC:   27 15:56:51   -82403.206924        0.080030
IRC:   28 16:26:05   -82403.210539        0.083127
IRC:   29 16:55:40   -82403.214529        0.099457
IRC:   30 17:25:49   -82403.219032        0.112403
IRC:   31 18:12:41   -82403.223853        0.121149
IRC:   32 18:45:40   -82403.228895        0.126353
IRC:   33 19:32:19   -82403.233840        0.123406
IRC:   34 20:04:19   -82403.238722        0.123654
IRC:   35 20:38:58   -82403.243414        0.118154
IRC:   36 21:10:04   -82403.247921        0.120594
IRC:   37 21:27:56   -82403.252056        0.104921
IRC:   38 22:00:32   -82403.255444        0.083315
IRC:   39 22:32:18   -82403.258064        0.069010
IRC:   40 23:21:15   -82403.259957        0.043451
IRC:   41 23:52:14   -82403.261228        0.029521
IRC:   42 00:23:38   -82403.262396        0.031403
IRC:   43 00:56:42   -82403.263339        0.020612
IRC:   44 01:28:39   -82403.263706        0.006276
IRC:   45 02:45:19   -82403.067677        0.057805
IRC:   46 03:14:57   -82403.070638        0.113703
IRC:   47 03:47:08   -82403.075357        0.170593
IRC:   48 04:17:57   -82403.081939        0.229245
IRC:   49 04:47:43   -82403.090846        0.284508
IRC:   50 05:18:13   -82403.101136        0.329873
IRC:   51 05:48:02   -82403.112083        0.367925
IRC:   52 06:19:22   -82403.123307        0.395389
IRC:   53 06:49:14   -82403.134678        0.416157
IRC:   54 07:19:20   -82403.146163        0.430794
IRC:   55 07:50:49   -82403.157703        0.440919
IRC:   56 08:22:53   -82403.169242        0.444886
IRC:   57 08:55:23   -82403.180742        0.446700
IRC:   58 09:24:26   -82403.192177        0.446128
IRC:   59 09:53:58   -82403.203528        0.443078
IRC:   60 10:24:22   -82403.214786        0.439114
IRC:   61 10:53:10   -82403.225952        0.434940
IRC:   62 11:08:41   -82403.237045        0.431595
IRC:   63 11:38:10   -82403.248136        0.428951
IRC:   64 12:23:58   -82403.259363        0.434557
IRC:   65 12:54:16   -82403.271037        0.451443
IRC:   66 13:40:37   -82403.284208        0.502267
IRC:   67 14:42:35   -82403.302727        0.589806
IRC:   68 15:27:13   -82403.335253        0.747156
IRC:   69 16:11:46   -82403.385685        0.810354
IRC:   70 16:44:16   -82403.447959        0.840899
IRC:   71 17:17:37   -82403.518476        0.846511
IRC:   72 17:46:03   -82403.593645        0.835485
IRC:   73 18:13:16   -82403.670741        0.813304
IRC:   74 18:42:07   -82403.748116        0.786220
IRC:   75 19:12:22   -82403.824935        0.757177
IRC:   76 19:41:22   -82403.900666        0.729762
IRC:   77 20:14:23   -82403.974626        0.705795
IRC:   78 20:45:37   -82404.046295        0.684717
IRC:   79 21:13:25   -82404.112080        0.668329
IRC:   80 21:42:31   -82404.167770        0.653042
IRC:   81 22:13:42   -82404.208935        0.634638
IRC:   82 22:55:45   -82404.234661        0.607681
IRC:   83 23:36:03   -82404.251974        0.571876
IRC:   84 23:50:08   -82404.266721        0.531934
IRC:   85 00:19:07   -82404.280164        0.491324
IRC:   86 00:49:26   -82404.292466        0.450904
IRC:   87 01:19:39   -82404.303642        0.409797
IRC:   88 01:48:48   -82404.313677        0.368563
IRC:   89 02:18:50   -82404.322562        0.326037
IRC:   90 02:48:30   -82404.330310        0.283916
IRC:   91 03:18:26   -82404.336955        0.242554
IRC:   92 03:48:26   -82404.342544        0.202831
IRC:   93 04:19:03   -82404.347142        0.164178
IRC:   94 04:33:30   -82404.350810        0.127398
IRC:   95 04:48:26   -82404.353602        0.093233
IRC:   96 05:02:50   -82404.355572        0.060534
IRC:   97 05:47:47   -82404.356807        0.033243
IRC:   98 06:19:56   -82404.357472        0.012153
IRC:   99 06:34:40   -82404.357568        0.007721
