      Step     Time          Energy          fmax
BFGS:    0 17:27:07   -82401.641327        0.545018
BFGS:    1 19:02:53   -82401.642501        0.552034
BFGS:    2 20:38:23   -82401.642698        0.299814
BFGS:    3 22:13:53   -82401.641955        0.398929
BFGS:    4 23:52:42   -82401.642092        0.326551
BFGS:    5 01:31:45   -82401.642325        0.304344
BFGS:    6 03:09:28   -82401.642591        0.314374
BFGS:    7 04:48:52   -82401.642795        0.319178
BFGS:    8 06:25:15   -82401.643426        0.346051
BFGS:    9 08:01:52   -82401.643515        0.292564
BFGS:   10 09:37:43   -82401.642626        0.328317
BFGS:   11 11:12:47   -82401.642221        0.371648
BFGS:   12 12:50:20   -82401.644260        0.294988
BFGS:   13 14:25:54   -82401.645272        0.260299
BFGS:   14 16:04:29   -82401.644836        0.227051
