      Step     Time          Energy          fmax
BFGS:    0 18:28:40   -82403.052773        0.180203
BFGS:    1 20:50:19   -82403.052874        0.140204
BFGS:    2 23:11:34   -82403.053428        0.107294
BFGS:    3 01:31:55   -82403.053635        0.112299
BFGS:    4 03:51:42   -82403.054118        0.139592
BFGS:    5 06:08:23   -82403.055010        0.148807
BFGS:    6 08:23:22   -82403.055465        0.148704
BFGS:    7 10:41:21   -82403.056249        0.139126
BFGS:    8 13:04:02   -82403.057324        0.219954
BFGS:    9 15:27:32   -82403.058446        0.157514
BFGS:   10 17:46:35   -82403.059444        0.135376
BFGS:   11 20:06:50   -82403.060097        0.145021
BFGS:   12 22:24:26   -82403.060553        0.194750
BFGS:   13 00:46:15   -82403.061149        0.172363
BFGS:   14 03:11:09   -82403.061867        0.103375
BFGS:   15 05:31:38   -82403.062248        0.099806
BFGS:   16 07:59:23   -82403.062300        0.111033
BFGS:   17 10:27:25   -82403.062336        0.119998
BFGS:   18 12:56:33   -82403.062615        0.090374
BFGS:   19 15:25:34   -82403.062858        0.054856
BFGS:   20 17:58:52   -82403.062883        0.063194
BFGS:   21 20:31:33   -82403.062895        0.070747
BFGS:   22 23:05:18   -82403.063036        0.052413
BFGS:   23 01:39:29   -82403.063175        0.039058
BFGS:   24 04:18:09   -82403.063235        0.042803
BFGS:   25 06:54:50   -82403.063266        0.065674
BFGS:   26 09:33:18   -82403.063406        0.063064
BFGS:   27 12:14:07   -82403.063612        0.040253
BFGS:   28 14:58:37   -82403.063702        0.034134
