## SLURM PROLOG ###############################################################
##    Job ID : 14653073
##  Job Name : HXCO
##  Nodelist : node1939
##      CPUs : 48
##  Mem/Node : 98304 MB
## Directory : /oscar/scratch/kbadger1/SaddleClimb/examples/HCO_to_H_CH_Co0001/minimizations/init_3
##   Job Started : Sun Nov 30 04:04:26 PM EST 2025
###############################################################################
      Step     Time          Energy          fmax
BFGS:    0 16:24:55   -82403.223946        0.018455
BFGS:    1 16:46:09   -82403.223950        0.014412
BFGS:    2 17:05:54   -82403.223962        0.014302
BFGS:    3 17:25:55   -82403.223970        0.013952
BFGS:    4 17:47:28   -82403.223975        0.007343
BFGS:    5 18:08:39   -82403.223977        0.007144
BFGS:    6 18:27:34   -82403.223980        0.009394
BFGS:    7 18:47:15   -82403.223987        0.015228
BFGS:    8 19:06:33   -82403.223996        0.021551
BFGS:    9 19:28:04   -82403.224010        0.019375
BFGS:   10 19:47:53   -82403.224033        0.015284
BFGS:   11 20:09:25   -82403.224043        0.014680
BFGS:   12 20:29:57   -82403.224054        0.009974
BFGS:   13 20:49:36   -82403.224057        0.006686
BFGS:   14 21:09:30   -82403.224058        0.003759
BFGS:   15 21:28:29   -82403.224059        0.005188
BFGS:   16 21:47:36   -82403.224061        0.010630
BFGS:   17 22:06:47   -82403.224062        0.007124
BFGS:   18 22:26:44   -82403.224062        0.001388
BFGS:   19 22:46:40   -82403.224063        0.001432
BFGS:   20 23:05:35   -82403.224064        0.001325
BFGS:   21 23:25:17   -82403.224064        0.001305
BFGS:   22 23:45:09   -82403.224064        0.002520
BFGS:   23 00:05:06   -82403.224064        0.003665
BFGS:   24 00:24:42   -82403.224064        0.003492
BFGS:   25 00:44:34   -82403.224064        0.001708
BFGS:   26 01:04:43   -82403.224064        0.000404
