      Step     Time          Energy          fmax
BFGS:    0 18:38:57     -104.294358        3.247458
BFGS:    1 19:11:37     -104.398584        0.965811
BFGS:    2 19:37:54     -104.411703        0.375177
BFGS:    3 20:03:45     -104.415555        0.343100
BFGS:    4 20:31:20     -104.417600        0.372512
BFGS:    5 21:01:07     -104.419063        0.331907
BFGS:    6 21:28:07     -104.420647        0.256937
BFGS:    7 21:54:10     -104.422424        0.125306
BFGS:    8 22:19:08     -104.423457        0.120094
BFGS:    9 22:43:30     -104.423881        0.132005
BFGS:   10 23:09:55     -104.424611        0.146327
BFGS:   11 23:33:45     -104.425416        0.080192
BFGS:   12 23:58:03     -104.425821        0.070326
BFGS:   13 00:23:48     -104.425827        0.094953
BFGS:   14 00:47:55     -104.425877        0.117759
BFGS:   15 01:17:49     -104.426276        0.090683
BFGS:   16 01:50:03     -104.426589        0.077902
BFGS:   17 02:12:03     -104.426802        0.068525
BFGS:   18 02:36:49     -104.426832        0.084381
BFGS:   19 03:01:33     -104.426902        0.095056
BFGS:   20 03:26:12     -104.427269        0.091534
BFGS:   21 04:03:56     -104.427678        0.088704
BFGS:   22 04:34:23     -104.427785        0.069266
BFGS:   23 04:58:57     -104.427970        0.074203
