      Step     Time          Energy          fmax
BFGS:    0 17:40:31   -82397.995704       41.210208
BFGS:    1 19:39:24   -82400.525724        9.215941
BFGS:    2 21:21:11   -82401.019249        6.042389
BFGS:    3 22:58:29   -82401.266299        9.013335
BFGS:    4 00:36:27   -82401.350524        2.560239
BFGS:    5 02:16:03   -82401.430928        1.730089
BFGS:    6 03:53:11   -82401.514187        1.675375
BFGS:    7 05:30:38   -82401.447664        3.631796
BFGS:    8 07:07:59   -82401.539644        1.559456
BFGS:    9 08:51:31   -82401.558800        1.215663
BFGS:   10 10:31:23   -82401.559749        1.053842
BFGS:   11 12:11:37   -82401.563565        0.729874
BFGS:   12 13:54:10   -82401.571423        0.758764
BFGS:   13 15:36:15   -82401.576347        0.724740
BFGS:   14 17:18:10   -82401.577845        0.529066
BFGS:   15 19:03:35   -82401.581325        0.450699
BFGS:   16 20:50:56   -82401.586735        0.576573
BFGS:   17 22:34:20   -82401.586300        0.542591
BFGS:   18 00:18:45   -82401.581310        0.518481
BFGS:   19 02:05:03   -82401.584216        0.497147
BFGS:   20 03:54:09   -82401.592873        0.386110
BFGS:   21 05:44:34   -82401.595014        0.446327
BFGS:   22 07:34:34   -82401.589493        0.709939
BFGS:   23 09:24:37   -82401.589041        0.792925
BFGS:   24 11:18:31   -82401.600947        0.508251
BFGS:   25 13:10:59   -82401.606125        0.447976
BFGS:   26 15:04:30   -82401.601331        0.542604
BFGS:   27 16:58:53   -82401.598510        0.635347
BFGS:   28 18:51:46   -82401.605118        0.459478
BFGS:   29 20:49:25   -82401.613456        0.283694
BFGS:   30 22:49:23   -82401.613595        0.341829
BFGS:   31 00:51:23   -82401.616094        0.344121
BFGS:   32 02:53:53   -82401.619761        0.184147
BFGS:   33 05:01:53   -82401.620607        0.154404
BFGS:   34 07:13:25   -82401.620030        0.188512
BFGS:   35 09:21:38   -82401.619895        0.210503
BFGS:   36 11:31:48   -82401.620630        0.146550
BFGS:   37 13:44:54   -82401.621752        0.181151
