      Step     Time          Energy          fmax
BFGS:    0 22:17:14   -82401.645397        0.143554
BFGS:    1 23:52:30   -82401.645546        0.167213
BFGS:    2 01:28:49   -82401.645611        0.209643
BFGS:    3 03:05:58   -82401.645352        0.160653
BFGS:    4 04:40:09   -82401.645398        0.148080
BFGS:    5 06:17:11   -82401.645534        0.146920
BFGS:    6 07:53:51   -82401.645525        0.185111
BFGS:    7 09:29:12   -82401.645697        0.166595
BFGS:    8 11:06:07   -82401.645909        0.147096
BFGS:    9 12:44:25   -82401.645813        0.151533
